Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\Nutrients\N_SS_Plate30.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2015-11-04 15:25:46 PM EST,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
G6,NPF_T3_R2_Ss_S3-16,C,UNKNOWN,VIC,NFQ-MGB,25.6642131805,25.7735595703,0.1546377987,,,,0,0.02,1,3,24,,N,N,N
G6,NPF_T3_R2_Ss_S3-16,D,UNKNOWN,FAM,NFQ-MGB,28.6664333344,28.7192268372,0.0746599361,,,,0,0.02,1,3,27,,N,N,N
G7,NPF_T3_R2_Ss_S4-13,C,UNKNOWN,VIC,NFQ-MGB,25.5375556946,25.7129516602,0.2480473518,,,,0,0.02,1,3,24,,N,N,N
G7,NPF_T3_R2_Ss_S4-13,D,UNKNOWN,FAM,NFQ-MGB,27.2958908081,27.487455368,0.2709132135,,,,0,0.02,1,3,25,,N,N,N
G8,NPF_T3_R2_Ss_S4-18,C,UNKNOWN,VIC,NFQ-MGB,24.9111862183,25.0993385315,0.2660875618,,,,0,0.02,1,3,23,,N,N,N
G8,NPF_T3_R2_Ss_S4-18,D,UNKNOWN,FAM,NFQ-MGB,27.0743122101,27.2054824829,0.1855014265,,,,0,0.02,1,3,25,,N,N,N
G9,NPF_T3_R2_Ss_S5-19,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
G9,NPF_T3_R2_Ss_S5-19,D,UNKNOWN,FAM,NFQ-MGB,25.6739730835,25.6876792908,0.0193848535,,,,0,0.02,1,3,24,,N,Y,Y
G10,NPF_T3_R2_Ss_S5-21,C,UNKNOWN,VIC,NFQ-MGB,29.9709186554,30.1442279816,0.2450964004,,,,0,0.02,1,3,28,,N,N,N
G10,NPF_T3_R2_Ss_S5-21,D,UNKNOWN,FAM,NFQ-MGB,26.5355453491,26.6192970276,0.1184414104,,,,0,0.02,1,3,25,,N,N,N
G11,NPF_T3_R2_Ss_S6-10,C,UNKNOWN,VIC,NFQ-MGB,36.6610565186,34.7695617676,2.674977541,,,,0,0.02,1,3,35,,Y,N,N
G11,NPF_T3_R2_Ss_S6-10,D,UNKNOWN,FAM,NFQ-MGB,25.2620334625,25.4903564453,0.322897464,,,,0,0.02,1,3,23,,Y,N,N
G12,NPF_T3_R2_Ss_S6-25,C,UNKNOWN,VIC,NFQ-MGB,31.8347225189,31.9888839722,0.2180185616,,,,0,0.02,1,3,30,,Y,N,N
G12,NPF_T3_R2_Ss_S6-25,D,UNKNOWN,FAM,NFQ-MGB,25.1623840332,26.0099143982,1.1985875368,,,,0,0.02,1,3,23,,Y,N,N
H1,NPF_T3_R2_Ss_S1-2,C,UNKNOWN,VIC,NFQ-MGB,28.8579483032,28.6511497498,0.2924559712,,,,0,0.02,1,3,27,,N,N,N
H1,NPF_T3_R2_Ss_S1-2,D,UNKNOWN,FAM,NFQ-MGB,31.1725521088,31.0272293091,0.2055188268,,,,0,0.02,1,3,29,,N,N,N
